Name,Address,Phone,Website,Rating,Open_Now,Maps_URL,Location
Heritage Cinema.,"U- Turn Bus- Stop, Abule Egba, Lagos 102213, Lagos, Nigeria",0817 463 0391,,4.0,True,https://www.google.com/maps/place/?q=place_id:ChIJF-r3d3SXOxARzGneO-42Lo4,lagos
"Grand Cinemas and Arcade, Chevron Drive, Lekki","Atlantic Centre, Chevron Dr, Lekki Penninsula II, Lekki 106104, Lagos, Nigeria",0810 011 8747,http://grandcinemas.com.ng/,4.2,True,https://www.google.com/maps/place/?q=place_id:ChIJXWg8vyX3OxARsLLbyOfdZds,lagos
EbonyLife Place,"1637 Adetokunbo Ademola Street, Victoria Island, Lagos 106104, Lagos, Nigeria",0906 800 0006,https://ebonylifeplace.com/,4.6,True,https://www.google.com/maps/place/?q=place_id:ChIJPwFQgl_1OxAR3CpX5Z1EzeY,lagos
Genesis cinema,"Something, H988+PXH, Maryland, Lagos 105102, Lagos, Nigeria",0803 291 6455,,4.1,,https://www.google.com/maps/place/?q=place_id:ChIJxQ6e_p6TOxAR9g6N8JrY41E,lagos
KAP Cinema,"41, Ogundana Street, off Allen Avenue, Ikeja, 101233, Lagos, Nigeria",0810 027 9530,http://wa.me/8100279530,4.9,True,https://www.google.com/maps/place/?q=place_id:ChIJNW7Lb92TOxARZyAl6IgbnIM,lagos
Light House Cinemas,"91-93 Murtala Muhammed Way, Jibowu, Lagos 101245, Lagos, Nigeria",0817 042 4690,,3.5,False,https://www.google.com/maps/place/?q=place_id:ChIJMYrlfIONOxARU5Hf-7jrRqY,lagos
Leisure Mall,"Street, Lagos 101241, Lagos, Nigeria",,,4.1,True,https://www.google.com/maps/place/?q=place_id:ChIJNVdUreGNOxAR-T3dM7c19-0,lagos
Ikeja City Mall,"Obafemi Awolowo Wy, Alausa, Ojodu 101233, Lagos, Nigeria",0806 858 2039,https://ikejacitymall.com.ng/,4.4,True,https://www.google.com/maps/place/?q=place_id:ChIJFW6oW7aTOxARrcM2NPtg4Do,lagos
"Filmhouse Cinemas, Oniru","Twin Waters Entertainment Centre Okunde Blue water zone off, Remi Olowude St, Eti-Osa, Lekki 106104, Lagos, Nigeria",0802 569 8471,http://filmhouseng.com/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJ9e8zDXP1OxARXfYvM4xjq5c,lagos
Covenantplus Cinema,"SO-RITE MALL, 7 Terry Grillo St, beside Beckley Estate, Abule Egba, Lagos 101232, Lagos, Nigeria",0813 556 8432,,3.6,True,https://www.google.com/maps/place/?q=place_id:ChIJHfq5HLyXOxARlWJ49J1FcE4,lagos
Dream Park Cinemas,"7 Adeboro street, Arc, by Hilltop Estate, off Obafemi Awolowo Rd, Itamaga, Ikorodu 104101, Lagos, Nigeria",0805 266 2266,http://dreamparkcinemas.com/,4.2,True,https://www.google.com/maps/place/?q=place_id:ChIJYXFxcDHvOxAR-tYcbeas69w,lagos
The Palms Shopping Mall,"1 Bisway St, Maroko, Lekki 106104, Lagos, Nigeria",0201 271 4492,http://thepalmsmall.com/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJ276NEzz3OxARYsWD5pzN4mw,lagos
Silverbird Cinemas Limited,"Plot 1-10 Akinogun road, Opposite Maroko Police Station, Banex Mall lekki, Eti-Osa, Lagos 100001, Lagos, Nigeria",0706 839 0773,https://www.silverbirdcinemas.com/,4.9,True,https://www.google.com/maps/place/?q=place_id:ChIJ5Sx0ix31OxARz_7pYYGzgiA,lagos
DEWS CINEMA FESTAC,"Plot 1, 202 2nd Ave, Festac Town, Lagos 102102, Lagos, Nigeria",0802 570 0596,https://wa.me/c/2348179032970,3.5,True,https://www.google.com/maps/place/?q=place_id:ChIJp9OLvt-IOxARURhRoRDp1r0,lagos
KAF MALL,"Alake Bus Stop, Ikotun, Lagos 102213, Lagos, Nigeria",0903 796 4469,,4.2,True,https://www.google.com/maps/place/?q=place_id:ChIJxT5-_RKPOxARwLrHByYMPjM,lagos
Mega1Cinema,"Prime Mall 100 Mega 1 Events Way, Oba Akinloye Dr, off by Eleganza Bus Stop, Lekki Penninsula II, Lagos 105102, Lagos, Nigeria",0717 226 8650,https://mega1cinema.reachcinmea.io/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJO3Wm-UH3OxARUq4cMN-xlK4,lagos
Sky Cinemas,"Sky Mall, Klm 46 novojo estate, farm bus stop, Lekki - Epe Expy, Express, Sangotedo 106104, Lagos, Nigeria",0803 364 2334,http://www.skycinemas.com.ng/,4.4,True,https://www.google.com/maps/place/?q=place_id:ChIJBcZC9zz5OxARx5UC3KN2u5Q,lagos
Metro Cinema,"6A, Emmauel High Street, Off Ogudu Rd, Ojota, Lagos 105102, Lagos, Nigeria",,,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJ9_RsbbiNOxARbdh3iSRl9Fc,lagos
Filmhouse Cinemas - Ikota,"Blackbell Mall, Ikota, Lekki 106104, Lagos, Nigeria",0902 559 8530,https://www.filmhouseng.com/,4.2,,https://www.google.com/maps/place/?q=place_id:ChIJAQAcHxD3OxARp3-kZiCYHDY,lagos
Moyosore House,"G9P9+R52, Latude Labinjo Avenue, Somolu, Lagos 102216, Lagos, Nigeria",,,3.9,,https://www.google.com/maps/place/?q=place_id:ChIJX3dC5rqNOxARKXK-X059tFg,lagos
Ground Zero,"87, Cemetry Street,, Off Abeokuta Street, Ebute-Metta,, Lagos Mainland, Lagos 100001, Lagos, Nigeria",0814 462 7001,,3.9,True,https://www.google.com/maps/place/?q=place_id:ChIJeSE4BoSMOxARz-YT4sS94UI,lagos
Magic Kingdom Games & Amusement Cinema,"Hussey street, WAEC/Tech, Yaba, 1 Hussey Rd, Yaba, Lagos 101245, Lagos, Nigeria",,,4.0,True,https://www.google.com/maps/place/?q=place_id:ChIJabHrmlGMOxARD9ucTYa9K3I,lagos
The City Mall Lagos Island Lagos,"The City Mall, Lagos Island, 102273, Lagos, Nigeria",0701 682 7920,,4.1,True,https://www.google.com/maps/place/?q=place_id:ChIJlXs02COLOxARHOGV_XUGYV4,lagos
"Nova Cinema Novare Lekki Mall, Sangotedo, Lagos","Novare Lekki Mall, Cnr of Lekki-Epe Expressway & Monastery Road, Sangotedo, East, Eti-Osa, Lagos 106104, Lagos, Nigeria",0707 998 6768,https://www.novacinemang.com/,4.7,True,https://www.google.com/maps/place/?q=place_id:ChIJoYXpoq_5OxARk2diY3sz5gg,lagos
Twinwaters Lagos,"Okunde Bluewater Zone Off Remi Olowude, Road Water, Corporation Road, Eti-Osa, Lekki 106104, Lagos, Nigeria",0908 007 7226,,4.6,True,https://www.google.com/maps/place/?q=place_id:ChIJ2-F7vKb1OxAR1BNbgVENFUc,lagos
Filmhouse Cinemas Palms,"Palms Shopping Mall, Lekki - Epe Expy, Maroko, Lagos 106104, Lagos, Nigeria",0901 688 6814,https://www.filmhouseng.com/,4.3,,https://www.google.com/maps/place/?q=place_id:ChIJk2KJ2jb1OxAR6r6BPAZW5x0,lagos
Jara shopping mall,"22 Simbiat Abiola Way, Ikeja, Lagos 101233, Lagos, Nigeria",,,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJr9_IHXyTOxARALoHLjxktP8,lagos
Ogudu Mall,"Block M Plot, 3 Ogudu Rd, Ogudu, Lagos 105102, Lagos, Nigeria",,,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJIWrLtO6TOxARUudiVfIOLIE,lagos
"Nile Cinemas, Royal Roots, Ikota","By, Ikota Primary School, Rd 1, off Ikota, off Lekki - Epe Expressway, ikota, Lekki 101245, Lagos, Nigeria",0806 516 1850,https://www.nilecinemas.com/,4.5,True,https://www.google.com/maps/place/?q=place_id:ChIJ1Q4yoQT3OxARlYeubx1VnYs,lagos
Nile Cinemas Vintano Hotel Lekki,"5 Kayode Animashaun Street, Lekki Phase 1, Lekki 105102, Lagos, Nigeria",0806 516 1850,https://www.nilecinemas.com/,5.0,,https://www.google.com/maps/place/?q=place_id:ChIJ_zyGPCmROxARujRJHDLDHSc,lagos
Heritage Mall,"121, 125 Iju Rd, Ifako-Ijaiye, Agege 101232, Lagos, Nigeria",0808 252 2677,https://heritagecenter.ng/,4.4,True,https://www.google.com/maps/place/?q=place_id:ChIJ5REu7EmROxAROG0XC9SLGSM,lagos
Filmhouse Cinemas Circle Mall,"Circle Mall, Lekki Peninsula II, Lekki Penninsula II, Lekki 106104, Lagos, Nigeria",0701 490 0368,https://filmhouseng.com/,4.4,True,https://www.google.com/maps/place/?q=place_id:ChIJz8tTXoX3OxARV6PW9CvPaGw,lagos
Genesis Deluxe Cinemas,"The Palms Shopping Mall, Lekki, Lagos, Nigeria Lekki, Eti-Osa, Lagos 106104, Lagos, Nigeria",0809 036 6111,,4.7,,https://www.google.com/maps/place/?q=place_id:ChIJ70hlWP35OxARWeH7tsWWJsY,lagos
Purple Maryland (Formerly Maryland Mall),"350 Ikorodu Rd, Anthony, Lagos 100211, Lagos, Nigeria",0806 619 2706,https://purplemaryland.xyz/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJt3h7VSaTOxARjYr1gCS7G9E,lagos
Circle Mall,"Lekki Toll Road, Lekki Penninsula II, Lekki 106104, Lagos, Nigeria",0806 029 3821,http://www.circlemall.ng/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJw9bpen32OxARuS6cj3bnQn8,lagos
Pepperoni Cinemas Ajah,"Pepperoni Mall, Lekki - Epe Expy, Ajah, Lekki 106104, Lagos, Nigeria",0706 452 8225,http://www.pepperonifoods.com/,4.3,True,https://www.google.com/maps/place/?q=place_id:ChIJP5FbZpP3OxARCZPoKkRIhKY,lagos
7-Eleven Drive-in Cinema,"Bode Thomas St, Surulere, Lagos 101241, Lagos, Nigeria",,https://instagram.com/7elevendrive_in,4.0,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAAeTOxARTIyupTa1_h8,lagos
The Filmhouse,"Plot 1378D Joseph Namah Close, off Karimu Kotun St, Victoria Island, Lagos 106104, Lagos, Nigeria",,,4.3,,https://www.google.com/maps/place/?q=place_id:ChIJ95O764_1OxARfTKDVa_qJVU,lagos
The Palms Mall Ota,"The palms mall ota, Abeokuta Expy, Ifako-Ijaiye, Lagos 112104, Ogun State, Nigeria",0813 239 5982,https://www.thepalmsmall.com/,3.9,True,https://www.google.com/maps/place/?q=place_id:ChIJvwVvGiuYOxAR0Ekgo7_-7so,lagos
Genesis Deluxe Cinemas,"9 Kasumu Ekemode St, Victoria Island, Lagos 106104, Lagos, Nigeria",0803 245 6417,,4.8,,https://www.google.com/maps/place/?q=place_id:ChIJ2YnqUzL1OxARxKiiMKcEFtY,lagos
Clementine Cinemas,"1 Lekki - Epe Express Road, Lekki Penninsula II, Lekki 106104, Lagos, Nigeria",,,4.0,,https://www.google.com/maps/place/?q=place_id:ChIJ23qHpC_3OxARuCpxx9YQVVI,lagos
Nurudeen Viewing Centre,"Mafoluku, H88M+MV2, Ayoola Awe St, Mafoluku Oshodi, Lagos 102214, Lagos, Nigeria",,,3.5,False,https://www.google.com/maps/place/?q=place_id:ChIJH5t_5QGOOxARef0uD22ErhQ,lagos
AA CINEMA THEATRE,"Plot 13 Isashi, Iyana Isashi Rd, off Lagos Badagry Express Road, beside Angelo Food's Court, Ojo, Lagos 102101, Lagos, Nigeria",0913 715 3563,https://aacinematheater.com/,4.7,True,https://www.google.com/maps/place/?q=place_id:ChIJ6_XAGyeDOxARlyUQsmC22Aw,lagos
"Viva Cinemas, Ota","M7X4+34V, Ifako-Ijaiye, Ota 112104, Ogun State, Nigeria",18880238,,3.9,,https://www.google.com/maps/place/?q=place_id:ChIJw95YVymZOxARRv3pRUBRg24,lagos
Fantastic Four Viewing Center,"M7P5+WF5, Oremeji St, off Akeweje Street, Alimosho, Lagos 102213, Lagos, Nigeria",,,4.0,,https://www.google.com/maps/place/?q=place_id:ChIJn15Xe32XOxAR74Q1tmpg-rg,lagos
